55.58867456973957;4.144531250000011
60.5051938769609;0.220215380191737
71.8482338141585;16.67333877086633
71.89199192536216;29.39990556240075
70.8362481026102;34.88427734374993
65.82106791057288;28.69678056240075
63.22008508664058;23.90234401822082
62.00742083559021;23.67382785677902
60.8559531824917;30.16015624999991
59.74124919547575;30.82812553644172
57.12707800686215;25.66015785932542
53.7802948059132;22.67187660932542
52.75001573541101;10.05078232288362
55.58867456973957;4.144531250000011
